title,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre
Momma's Prayers,0.497,0.527,10.0,-9.863,0.0,0.0579,0.496,2.45e-06,0.0984,0.24,79.978,pop
Some Kind Of Love,0.362,0.489,8.0,-9.929,1.0,0.0379,0.703,0.219,0.102,0.0769,141.743,pop
Before,0.331,0.5,3.0,-6.721,0.0,0.0309,0.0138,0.0,0.206,0.208,176.024,pop
Hole in the Weather - Edit,0.64,0.565,3.0,-8.824,1.0,0.0302,0.347,4.75e-05,0.113,0.415,135.998,pop
I Believe in Us,0.555,0.423,0.0,-6.232,1.0,0.044,0.799,0.0,0.112,0.257,137.044,pop
Misbehaving,0.716,0.657,11.0,-5.877,0.0,0.0881,0.0359,0.000351,0.0817,0.433,124.996,pop
Deadwood,0.616,0.576,1.0,-4.105,0.0,0.0271,0.094,0.0,0.0815,0.697,79.962,pop
Feel It Still - Recorded at Spotify Studios NYC,0.746,0.511,6.0,-8.748,0.0,0.0508,0.197,0.00202,0.0589,0.865,158.007,pop
Party Animal,0.721,0.867,0.0,-3.916,1.0,0.0497,0.0246,0.0,0.221,0.823,101.006,pop
Turn Me Good,0.683,0.656,8.0,-4.624,1.0,0.0629,0.425,0.003,0.136,0.747,87.942,pop
You Are My Woman,0.617,0.881,10.0,-5.736,1.0,0.159,0.0036,1.48e-05,0.0666,0.835,144.953,pop
Déjà Vu,0.679,0.724,0.0,-5.46,1.0,0.0344,0.0557,0.0,0.101,0.246,100.028,pop
The Last Of The Real Ones,0.582,0.891,8.0,-5.239,1.0,0.0457,0.00635,0.0,0.201,0.534,115.027,pop
What About Us - Cash Cash Remix,0.595,0.797,8.0,-2.565,1.0,0.0466,0.0509,4.92e-06,0.104,0.221,122.801,pop
Goodbyes - Edit,0.665,0.531,1.0,-10.091,1.0,0.0372,0.247,0.827,0.105,0.516,79.992,pop
If I Dare - from Battle of the Sexes,0.318,0.438,0.0,-6.541,0.0,0.0326,0.131,0.0,0.119,0.0901,83.115,pop
So Much More Than This,0.742,0.522,5.0,-4.111,1.0,0.152,0.136,0.0,0.0422,0.751,180.039,pop
Only When We're Naked,0.688,0.876,4.0,-4.228,0.0,0.0394,0.00151,3.6e-05,0.195,0.29,126.037,pop
Imperfection,0.52,0.806,5.0,-3.586,0.0,0.06,0.197,7.16e-05,0.13,0.347,83.005,pop
Thunder,0.6,0.81,0.0,-4.749,1.0,0.0479,0.00683,0.21,0.155,0.252,167.88,pop
Wish I Knew You,0.651,0.716,0.0,-6.516,0.0,0.0258,0.13,0.0616,0.125,0.732,101.05,pop
Attention,0.774,0.626,3.0,-4.432,0.0,0.0432,0.0969,3.12e-05,0.0848,0.758,100.041,pop
Body Like A Back Road,0.731,0.469,5.0,-7.226,1.0,0.0326,0.463,1.04e-06,0.103,0.618,98.963,pop
There's Nothing Holdin' Me Back,0.857,0.8,2.0,-4.035,1.0,0.0583,0.381,0.0,0.0913,0.965,121.996,pop
Feel It Still,0.78,0.798,1.0,-5.151,0.0,0.0613,0.0406,6.31e-05,0.0733,0.771,78.969,pop
I Like Me Better,0.752,0.505,9.0,-7.621,1.0,0.253,0.535,2.55e-06,0.104,0.407,91.97,pop
Rich Love (with Seeb),0.593,0.868,1.0,-3.573,0.0,0.295,0.183,0.0,0.365,0.475,104.988,pop
Sing to You,0.752,0.547,1.0,-7.326,0.0,0.22,0.452,0.000109,0.167,0.766,152.056,pop
Greatest Love Story,0.665,0.621,10.0,-8.571,1.0,0.0524,0.38,0.0,0.119,0.626,147.975,pop
Galway Girl,0.624,0.876,9.0,-3.374,1.0,0.1,0.0735,0.0,0.327,0.781,99.943,pop
Believer,0.779,0.787,10.0,-4.305,0.0,0.108,0.0524,0.0,0.14,0.7,124.982,pop
Lights Down Low,0.623,0.493,5.0,-7.727,0.0,0.0338,0.0632,0.0,0.104,0.595,81.019,pop
Life Changes,0.688,0.849,7.0,-4.381,1.0,0.0551,0.106,0.0,0.0439,0.76,88.006,pop
Can I Be Him,0.696,0.543,11.0,-6.164,1.0,0.0489,0.308,0.0,0.0939,0.478,107.969,pop
Say You Won't Let Go,0.358,0.557,10.0,-7.398,1.0,0.059,0.695,0.0,0.0902,0.475,85.043,pop
Unforgettable,0.66,0.745,7.0,-5.499,1.0,0.0307,0.0294,0.0002,0.0831,0.796,130.074,pop
The Night We Met,0.549,0.371,2.0,-9.56,1.0,0.0378,0.97,0.132,0.639,0.117,87.024,pop
So Tied Up,0.594,0.896,0.0,-4.114,0.0,0.0409,0.0282,1.5e-05,0.185,0.828,105.01,pop
No Roots,0.863,0.657,7.0,-7.295,1.0,0.105,0.264,0.00619,0.0713,0.812,115.958,pop
Slow Hands,0.726,0.429,0.0,-6.623,1.0,0.0519,0.0133,0.0,0.0574,0.874,85.899,pop
Perfect,0.599,0.448,8.0,-6.312,1.0,0.0232,0.163,0.0,0.106,0.168,95.05,pop
Honest,0.673,0.514,0.0,-10.772,0.0,0.0465,0.0121,8.5e-05,0.385,0.34,100.035,pop
Meant to Be,0.643,0.783,10.0,-6.458,1.0,0.0856,0.047,0.0,0.083,0.566,154.084,pop
Come Together,0.447,0.788,2.0,-4.994,0.0,0.0464,0.00257,1.68e-05,0.0744,0.505,80.04,pop
Rain,0.689,0.586,6.0,-7.61,1.0,0.107,0.241,0.0,0.356,0.61,93.02,pop
Reminding Me,0.564,0.564,9.0,-4.839,0.0,0.0427,0.1,0.0,0.085,0.294,132.807,pop
No Vacancy,0.711,0.722,5.0,-3.946,1.0,0.0472,0.062,0.0,0.14,0.483,99.954,pop
Redbone,0.743,0.359,1.0,-10.401,1.0,0.0794,0.199,0.00611,0.137,0.588,160.083,pop
Human,0.602,0.707,11.0,-4.097,1.0,0.302,0.393,0.0,0.165,0.539,75.09,pop
Sober Up,0.651,0.568,5.0,-6.774,1.0,0.0275,0.282,0.0,0.0862,0.799,93.006,pop
Ahead Of Myself,0.587,0.549,5.0,-7.817,1.0,0.0347,0.0015,0.0,0.0862,0.352,89.952,pop
Take It All Back 2.0,0.446,0.801,0.0,-6.397,1.0,0.0305,0.00925,8.84e-05,0.13,0.775,148.071,pop
Found What I've Been Looking For,0.621,0.833,3.0,-4.723,0.0,0.0288,0.0319,0.0,0.0719,0.759,107.009,pop
Sit Next to Me,0.638,0.738,6.0,-4.976,0.0,0.0292,0.117,0.000384,0.689,0.65,97.021,pop
Moonlight,0.737,0.734,7.0,-4.71,1.0,0.156,0.399,0.0,0.323,0.324,91.999,pop
Craving You,0.612,0.841,9.0,-3.795,0.0,0.0353,0.000907,0.0,0.37,0.502,104.986,pop
All We Ever Knew,0.487,0.724,0.0,-5.905,1.0,0.0289,0.00224,1.03e-05,0.213,0.531,102.03,pop
Sweat,0.637,0.504,5.0,-4.121,1.0,0.0798,0.00135,0.000563,0.0688,0.729,135.267,pop
One More Light,0.593,0.2,8.0,-11.063,1.0,0.0311,0.904,0.0,0.0897,0.16,83.966,pop
Helpless,0.765,0.597,9.0,-5.858,0.0,0.0267,0.149,0.00145,0.0341,0.944,103.968,pop
I Wanna Go Out,0.583,0.902,7.0,-4.284,1.0,0.104,0.0662,1.67e-05,0.576,0.587,105.992,pop
Learn To Let Go,0.515,0.847,5.0,-2.951,1.0,0.039,0.00369,6.66e-05,0.293,0.647,168.104,pop
Run For Cover,0.462,0.957,10.0,-3.304,1.0,0.131,0.00129,0.00203,0.314,0.477,165.112,pop
Walk On Water,0.492,0.761,8.0,-7.041,1.0,0.0363,0.000119,0.0,0.0934,0.395,139.98,pop
All The Ways To Say Goodbye,0.737,0.627,10.0,-8.099,0.0,0.037,0.426,0.000238,0.113,0.426,101.973,pop
You’re The Best Thing About Me,0.655,0.785,2.0,-6.596,1.0,0.0362,0.00233,0.0,0.309,0.832,117.01,pop
Leave Right Now,0.474,0.583,4.0,-7.093,1.0,0.0469,0.00651,0.0,0.128,0.366,148.051,pop
Dark Side of the Gym,0.642,0.475,2.0,-11.404,1.0,0.0294,0.726,0.786,0.12,0.453,103.955,pop
Everybody Wants to Rule the World,0.482,0.337,11.0,-9.133,0.0,0.0292,0.961,0.0148,0.147,0.235,120.249,pop
Please Keep Loving Me,0.553,0.482,5.0,-8.426,1.0,0.0654,0.127,1.3e-06,0.108,0.307,176.045,pop
I Was Wrong - Acoustic,0.699,0.274,6.0,-10.999,1.0,0.0409,0.914,0.00121,0.135,0.283,118.07,pop
Maps,0.391,0.125,7.0,-8.464,1.0,0.0292,0.921,5.23e-06,0.0993,0.131,95.049,pop
Bruises,0.572,0.319,4.0,-6.206,1.0,0.0685,0.963,0.0,0.161,0.365,110.922,pop
The One,0.76,0.303,2.0,-11.362,1.0,0.0284,0.238,8.09e-06,0.294,0.157,99.991,pop
Need You Now - Acoustic,0.599,0.321,10.0,-9.001,1.0,0.0511,0.905,0.0,0.185,0.353,137.841,pop
Always Be My Baby,0.574,0.255,4.0,-10.247,1.0,0.0307,0.778,0.0,0.0889,0.3,139.906,pop
Medicine,0.577,0.473,6.0,-7.3,1.0,0.0383,0.237,9.65e-05,0.0838,0.189,78.411,pop
Place We Were Made,0.36,0.348,0.0,-9.107,1.0,0.0392,0.809,0.0,0.172,0.315,180.053,pop
Lost On You,0.555,0.263,10.0,-9.223,1.0,0.066,0.906,0.0,0.101,0.436,124.235,pop
The Other (Stripped),0.376,0.371,7.0,-6.58,1.0,0.0365,0.816,0.0,0.337,0.398,90.514,pop
Lights Down Low,0.623,0.493,5.0,-7.727,0.0,0.0338,0.0632,0.0,0.104,0.595,81.019,pop
No Matter - Acoustic,0.592,0.399,3.0,-6.885,1.0,0.0344,0.683,0.0,0.0738,0.205,82.031,pop
Better,0.597,0.425,2.0,-5.513,1.0,0.0295,0.581,0.0,0.1,0.292,119.998,pop
Tomorrow,0.529,0.569,7.0,-6.711,0.0,0.335,0.191,0.0,0.0923,0.635,84.423,pop
Change It All,0.445,0.304,10.0,-12.504,1.0,0.0441,0.631,0.00519,0.118,0.243,120.631,pop
Waking Up Slow - Piano,0.641,0.264,6.0,-6.97,1.0,0.0364,0.923,0.0,0.0983,0.357,101.18,pop
Chemicals,0.551,0.483,11.0,-9.414,1.0,0.0434,0.683,1e-06,0.144,0.197,81.022,pop
Brother,0.493,0.636,10.0,-5.894,1.0,0.049,0.341,0.0,0.201,0.22,120.136,pop
Don't Let Me Get Me,0.307,0.507,9.0,-8.666,0.0,0.0448,0.258,0.0,0.0989,0.28,82.356,pop
Silence,0.537,0.585,10.0,-7.753,1.0,0.151,0.638,0.0,0.0862,0.224,172.035,pop
Two Ghosts,0.386,0.407,6.0,-7.095,0.0,0.0268,0.234,1.86e-06,0.0999,0.463,69.387,pop
Fine,0.69,0.774,0.0,-6.28,1.0,0.0299,0.016,0.0,0.17,0.51,117.011,pop
6/10,0.262,0.163,7.0,-15.949,1.0,0.0432,0.946,0.0948,0.103,0.0398,76.501,pop
Just You and I,0.505,0.522,9.0,-7.586,1.0,0.39,0.691,2.78e-06,0.111,0.382,172.059,pop
Sweetest Thing,0.546,0.411,2.0,-9.308,1.0,0.0475,0.701,9.73e-05,0.0955,0.505,79.785,pop
Killing Time,0.477,0.581,10.0,-7.555,0.0,0.117,0.454,1.59e-06,0.196,0.151,110.049,pop
Ocean,0.566,0.422,10.0,-10.353,1.0,0.0286,0.924,0.0285,0.114,0.301,107.931,pop
The Night We Met,0.441,0.379,2.0,-9.545,1.0,0.0449,0.968,0.262,0.639,0.107,174.118,pop
Why,0.522,0.503,11.0,-6.198,0.0,0.0543,0.718,2.84e-06,0.0935,0.372,132.893,pop
Where's My Love (Acoustic),0.554,0.226,3.0,-11.323,1.0,0.0281,0.891,0.0321,0.107,0.233,104.005,pop
Snow,0.444,0.491,9.0,-10.472,1.0,0.0349,0.66,0.00692,0.116,0.254,84.887,pop
Ruin,0.676,0.391,2.0,-6.601,1.0,0.0322,0.393,0.0,0.115,0.521,124.992,pop
Same Sea,0.589,0.369,2.0,-9.633,1.0,0.0322,0.866,0.00011,0.115,0.303,120.915,pop
Arms Open,0.513,0.554,3.0,-5.638,1.0,0.0372,0.488,0.000259,0.111,0.715,175.958,pop
Hoping,0.437,0.726,8.0,-3.705,1.0,0.0386,0.156,0.000492,0.156,0.141,137.93,pop
With You,0.461,0.627,0.0,-7.716,1.0,0.0295,0.011,0.00981,0.259,0.391,172.022,pop
Jailbird,0.726,0.472,9.0,-8.354,1.0,0.0299,0.822,0.00848,0.114,0.269,140.064,pop
Wouldn't Be Love - Acoustic,0.581,0.226,5.0,-10.51,1.0,0.0638,0.954,0.0,0.299,0.387,141.878,pop
Foreign Hands,0.684,0.543,3.0,-5.579,0.0,0.0281,0.365,2.07e-06,0.113,0.373,140.996,pop
Belong,0.434,0.387,1.0,-8.991,1.0,0.032,0.161,0.0,0.141,0.24,136.62,pop
"The Scientist - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",0.441,0.225,10.0,-11.081,1.0,0.0294,0.785,0.000252,0.107,0.164,85.679,pop
As You Are,0.623,0.797,8.0,-4.887,1.0,0.264,0.0386,0.000268,0.133,0.365,164.006,pop
Old Flame,0.609,0.378,7.0,-9.584,1.0,0.031,0.59,0.0,0.083,0.384,74.535,pop
Simple Song,0.631,0.402,5.0,-11.125,1.0,0.0286,0.616,0.0114,0.0892,0.59,78.0,pop
Truthfully,0.72,0.649,8.0,-6.886,1.0,0.0354,0.271,0.0,0.335,0.572,102.042,pop
Homesick,0.426,0.224,6.0,-8.683,1.0,0.0391,0.948,0.0,0.112,0.399,85.728,pop
Minimum,0.492,0.841,0.0,-9.181,0.0,0.0904,0.729,0.00027,0.101,0.312,177.869,pop
Silhouette,0.464,0.412,1.0,-8.342,1.0,0.032,0.721,0.0,0.0393,0.113,132.259,pop
Somewhere Good,0.574,0.255,0.0,-10.084,1.0,0.0307,0.775,2.32e-05,0.142,0.152,57.006,pop
Why Don't You Listen - Stripped Version,0.575,0.109,4.0,-10.14,1.0,0.0354,0.9,0.0,0.115,0.125,60.134,pop
Surround Me,0.539,0.531,5.0,-7.928,1.0,0.189,0.337,0.0,0.0819,0.387,177.953,pop
Bag Of Dreams,0.426,0.283,6.0,-8.824,1.0,0.0742,0.626,0.00399,0.148,0.298,87.157,pop
Tell Me in the Morning,0.517,0.308,1.0,-11.489,0.0,0.0604,0.73,2.87e-05,0.0963,0.156,143.789,pop
Sober - Stripped,0.41,0.136,7.0,-12.725,1.0,0.0589,0.935,0.0,0.0883,0.392,210.338,pop
I Can't Fall in Love Without You,0.485,0.332,4.0,-9.244,1.0,0.0338,0.784,0.000122,0.146,0.255,130.813,pop
Settle,0.607,0.451,4.0,-7.11,1.0,0.0296,0.333,0.0195,0.118,0.175,81.94,pop
Almost Famous,0.62,0.551,4.0,-3.515,1.0,0.0277,0.588,0.0,0.115,0.386,109.979,pop
Glue - Acoustic,0.437,0.227,3.0,-10.204,0.0,0.0431,0.844,0.0,0.0802,0.338,78.344,pop
Rebellion (Lies),0.574,0.236,9.0,-15.057,1.0,0.0307,0.895,0.784,0.109,0.146,116.923,pop
Where Them Girls At (feat. Nicki Minaj & Flo Rida) - feat. Nicki Minaj & Flo Rida,0.666,0.876,3.0,-3.078,1.0,0.0414,0.055,0.0,0.259,0.542,129.884,pop
Super Bass,0.727,0.866,11.0,-4.288,1.0,0.185,0.282,3.87e-06,0.585,0.67,127.01,pop
Cooler Than Me - Single Mix,0.751,0.818,7.0,-4.601,0.0,0.055,0.146,0.0,0.687,0.635,129.965,pop
If We Ever Meet Again (Featuring Katy Perry) - feat. ケイティ・ペリー,0.652,0.605,8.0,-7.371,1.0,0.0393,0.00481,0.0,0.0605,0.395,126.091,pop
Love The Way You Lie,0.746,0.922,10.0,-5.014,1.0,0.236,0.246,0.0,0.515,0.617,86.961,pop
Higher,0.668,0.899,10.0,-2.86,1.0,0.0521,0.0852,0.0,0.394,0.659,117.022,pop
About You Now,0.584,0.699,1.0,-6.065,0.0,0.0378,6.52e-05,6.05e-05,0.486,0.59,82.499,pop
Number 1,0.581,0.824,0.0,-3.912,0.0,0.0377,0.0105,0.0,0.483,0.748,114.912,pop
Do It Like A Dude,0.664,0.843,2.0,-3.643,1.0,0.0616,0.0551,0.0,0.402,0.376,139.996,pop
Replay,0.706,0.751,9.0,-6.323,1.0,0.0708,0.173,0.0,0.168,0.189,91.031,pop
Pass Out,0.693,0.891,1.0,-3.261,1.0,0.296,0.0281,0.0,0.143,0.535,91.1,pop
Just A Dream - Main,0.552,0.757,1.0,-6.072,1.0,0.0294,0.0439,0.0,0.123,0.0995,89.981,pop
Give Me Everything,0.671,0.939,8.0,-3.206,1.0,0.161,0.192,0.0,0.298,0.533,129.023,pop
Disturbia,0.707,0.813,11.0,-4.515,0.0,0.0571,0.0863,0.0,0.168,0.709,124.921,pop
In My Head,0.762,0.748,0.0,-4.15,0.0,0.033,0.0266,0.0,0.348,0.837,110.009,pop
Problem,0.66,0.798,1.0,-5.326,0.0,0.162,0.0226,2.2e-05,0.103,0.611,103.022,pop
Break Your Heart,0.607,0.934,3.0,-4.217,1.0,0.0314,0.0327,0.0,0.0909,0.576,122.01,pop
Clothes Off!!,0.761,0.69,11.0,-5.56,1.0,0.11,0.0225,0.0,0.34,0.746,114.987,pop
Good Times - feat. Jodie Connor,0.65,0.85,8.0,-3.84,1.0,0.26,0.023,0.0,0.157,0.562,124.983,pop
Forever,0.669,0.822,11.0,-4.288,1.0,0.043,0.0339,0.000142,0.231,0.441,120.011,pop
Starstrukk - feat. Katy Perry,0.605,0.795,11.0,-6.086,0.0,0.0712,0.00153,0.0,0.207,0.26,139.896,pop
Down,0.663,0.693,11.0,-4.505,0.0,0.0311,0.0149,0.0,0.0778,0.696,66.002,pop
We Can't Stop,0.613,0.622,1.0,-5.794,0.0,0.0334,0.00882,0.0,0.37,0.472,80.003,pop
Raise Your Glass,0.7,0.695,7.0,-4.973,1.0,0.0897,0.00629,0.0,0.0319,0.607,122.028,pop
All Time Low,0.687,0.619,8.0,-4.876,0.0,0.0567,0.34,0.0,0.0723,0.772,134.035,pop
Candyman,0.686,0.789,8.0,-4.713,0.0,0.23,0.0125,0.0147,0.142,0.72,172.976,pop
Payphone,0.741,0.742,4.0,-4.774,1.0,0.0395,0.0169,0.0,0.293,0.507,110.018,pop
Beautiful Girls,0.762,0.661,1.0,-6.075,0.0,0.0687,0.15,0.0,0.256,0.766,130.009,pop
All About Tonight,0.641,0.801,2.0,-6.111,1.0,0.0481,0.213,0.0,0.0984,0.685,129.242,pop
Twilight,0.543,0.74,7.0,-2.874,1.0,0.0325,0.00798,0.000932,0.283,0.399,89.869,pop
Lighters,0.643,0.663,0.0,-8.237,1.0,0.265,0.351,0.0,0.127,0.175,90.079,pop
Magic (feat. Rivers Cuomo),0.549,0.932,8.0,-4.11,0.0,0.343,0.0127,0.0,0.347,0.782,82.439,pop
Maneater,0.796,0.777,6.0,-4.81,1.0,0.0397,0.0261,0.000358,0.121,0.779,132.722,pop
Dynamite,0.751,0.783,4.0,-3.724,1.0,0.0859,0.00379,0.0,0.036,0.815,119.975,pop
Boyfriend,0.719,0.535,10.0,-6.069,0.0,0.0641,0.0314,0.0017,0.141,0.295,96.982,pop
Bulletproof,0.674,0.882,3.0,-2.771,0.0,0.0477,0.000441,6.47e-05,0.068,0.664,123.016,pop
Crazy In Love,0.646,0.77,2.0,-6.596,0.0,0.226,0.00249,0.0,0.0715,0.687,99.165,pop
Black & Gold,0.551,0.794,4.0,-4.863,0.0,0.104,0.00119,0.0,0.112,0.34,135.947,pop
Glamorous,0.815,0.756,0.0,-6.41,1.0,0.221,0.292,0.0,0.074,0.547,130.97,pop
Shine Ya Light,0.48,0.835,4.0,-2.121,1.0,0.042,0.017,0.0,0.372,0.538,145.546,pop
My Life Would Suck Without You,0.526,0.882,9.0,-4.006,1.0,0.0509,0.0014,0.0,0.144,0.412,144.982,pop
We Found Love,0.734,0.766,1.0,-4.485,1.0,0.0383,0.025,0.00138,0.108,0.598,127.986,pop
Move,0.85,0.741,6.0,-4.57,0.0,0.0918,0.00436,3.33e-06,0.549,0.765,121.17,pop
Don't Hold Your Breath,0.663,0.778,5.0,-6.027,0.0,0.0274,0.00993,7.62e-05,0.244,0.617,110.977,pop
Me And My Broken Heart,0.545,0.775,5.0,-4.325,0.0,0.0349,0.00636,0.0,0.192,0.506,174.086,pop
Moves Like Jagger,0.717,0.77,11.0,-4.488,0.0,0.0458,0.0114,0.0,0.326,0.61,128.049,pop
You Got The Love,0.592,0.857,6.0,-6.817,1.0,0.0315,0.0512,2.61e-06,0.334,0.505,107.092,pop
Bad Romance,0.695,0.919,0.0,-3.769,1.0,0.0381,0.00264,4.1e-05,0.062,0.716,119.002,pop
That's Not My Name - Radio Edit,0.817,0.884,9.0,-4.677,1.0,0.121,0.0842,0.0129,0.411,0.889,145.027,pop
Sober,0.604,0.791,6.0,-4.887,1.0,0.0305,0.0738,0.0,0.211,0.402,90.939,pop
Paris - Acoustic Version,0.716,0.331,2.0,-8.245,1.0,0.0464,0.849,0.0,0.0996,0.677,91.12,pop
Rockabye - Acoustic Version,0.528,0.291,10.0,-9.696,1.0,0.0401,0.914,0.0,0.121,0.368,76.805,pop
First Time,0.449,0.503,8.0,-7.895,1.0,0.0473,0.774,2.86e-06,0.218,0.158,81.561,pop
Shape of you - Acoustic,0.366,0.402,9.0,-9.45,0.0,0.0505,0.84,0.0,0.318,0.598,82.949,pop
Silence,0.741,0.117,7.0,-12.427,0.0,0.049,0.931,0.000164,0.175,0.349,124.087,pop
Stay,0.37,0.318,11.0,-6.524,0.0,0.0339,0.766,0.0,0.307,0.468,173.521,pop
Something Just Like This - Acoustic,0.608,0.307,5.0,-10.859,0.0,0.0285,0.749,0.000252,0.156,0.497,99.938,pop
It Aint me - Acoustic,0.354,0.415,9.0,-6.578,1.0,0.0289,0.797,0.0,0.107,0.425,175.537,pop
There's Nothing Holdin Me Back,0.634,0.305,6.0,-10.262,0.0,0.0394,0.873,0.0,0.0968,0.222,113.969,pop
Now and Later - Acoustic Version,0.666,0.355,2.0,-9.305,1.0,0.0373,0.847,0.0,0.122,0.673,89.964,pop
Havana,,,,,,,,,,,,pop
Back To You,0.667,0.24,1.0,-8.654,1.0,0.0324,0.695,0.0,0.115,0.353,139.983,pop
Pretty Girl - Acoustic Version,0.489,0.25,8.0,-11.975,1.0,0.0335,0.925,0.0,0.126,0.447,175.901,pop
Slide - Acoustic Version,0.658,0.336,3.0,-8.935,0.0,0.0624,0.751,0.0,0.11,0.493,91.676,pop
New Rules,0.617,0.189,9.0,-12.11,0.0,0.0302,0.954,0.0,0.0977,0.28,90.047,pop
Symphony - Acoustic,0.359,0.208,7.0,-10.567,1.0,0.036,0.943,0.0,0.0931,0.104,83.155,pop
...Ready For It?,0.654,0.285,1.0,-8.019,0.0,0.0387,0.71,0.0,0.172,0.129,147.855,pop
Your Song - Acoustic,0.512,0.098,9.0,-16.191,1.0,0.0354,0.873,0.0,0.162,0.612,175.507,pop
I Don't Wanna Live Forever (Fifty Shades Darker) - Acoustic,0.656,0.349,0.0,-6.841,1.0,0.0289,0.784,0.0,0.138,0.298,118.026,pop
What About Us - Acoustic,0.427,0.229,4.0,-11.564,1.0,0.0364,0.935,7.37e-06,0.0958,0.222,125.195,pop
Scared To Be Lonely - Acoustic,0.587,0.36,9.0,-7.711,0.0,0.0366,0.586,0.0,0.117,0.416,137.921,pop
More Than You Know,0.333,0.349,3.0,-8.062,1.0,0.0398,0.874,0.0,0.144,0.418,208.787,pop
Without You - Acoustic,0.624,0.0974,10.0,-13.821,1.0,0.0362,0.987,9.46e-06,0.1,0.226,114.099,pop
Make Me (Cry) - Acoustic,0.667,0.429,0.0,-6.265,1.0,0.062,0.886,0.0,0.194,0.397,77.11,pop
Versace On The Floor,0.536,0.0403,7.0,-13.507,1.0,0.0462,0.89,0.0,0.127,0.496,175.734,pop
2U - Acoustic Version,0.657,0.192,10.0,-13.108,0.0,0.0365,0.894,0.0,0.157,0.32,130.087,pop
Most Girls - Acoustic,0.603,0.332,11.0,-8.261,1.0,0.0412,0.792,0.0,0.128,0.499,173.9,pop
Thunder,0.596,0.415,0.0,-9.72,1.0,0.0278,0.401,0.0,0.106,0.148,77.955,pop
Girl at Coachella,0.806,0.264,7.0,-6.161,0.0,0.0415,0.879,0.0,0.109,0.422,117.922,pop
I'm the One - Acoustic,0.601,0.372,3.0,-6.148,1.0,0.0292,0.835,0.0,0.129,0.452,146.086,pop
Starboy - Acoustic,0.585,0.397,7.0,-9.847,0.0,0.0528,0.782,0.0,0.269,0.224,86.837,pop
Scars To Your Beautiful,0.521,0.364,2.0,-9.438,0.0,0.0299,0.851,0.0,0.124,0.572,167.876,pop
Closer - Acoustic,0.677,0.518,11.0,-8.56,1.0,0.0289,0.463,0.0,0.0852,0.543,95.013,pop
Somebody Else - Acoustic,0.444,0.316,2.0,-7.751,1.0,0.0429,0.841,0.0,0.138,0.565,201.64,pop
Black Beatles - Acoustic,0.712,0.321,9.0,-7.735,1.0,0.034,0.854,0.0,0.121,0.224,118.045,pop
Waterfall - Acoustic,0.556,0.312,7.0,-9.319,0.0,0.0263,0.895,1.77e-06,0.094,0.335,82.066,pop
Say You Won't Let Go,0.572,0.276,11.0,-10.592,1.0,0.0273,0.792,0.0,0.111,0.292,77.936,pop
No Promises,0.438,0.273,6.0,-6.821,1.0,0.0352,0.897,0.0,0.108,0.434,187.093,pop
Weak - Acoustic,0.58,0.416,7.0,-4.803,1.0,0.0338,0.733,0.0,0.185,0.223,117.169,pop
Uh Huh - Acoustic Version,0.692,0.232,6.0,-10.186,0.0,0.0351,0.875,0.0,0.114,0.269,118.111,pop
Photograph (feat. Bea Miller),0.717,0.32,3.0,-8.393,1.0,0.0283,0.828,0.0,0.107,0.331,107.946,pop
U Remind Me - Recorded at Spotify Studios NYC,0.767,0.209,4.0,-12.383,0.0,0.0806,0.681,2.07e-06,0.11,0.717,96.629,pop
The Greatest,0.724,0.802,11.0,-6.582,1.0,0.0405,0.569,3.88e-06,0.082,0.683,96.023,pop
Swalla - Acoustic Version,0.555,0.309,1.0,-9.394,0.0,0.0337,0.852,0.0,0.121,0.473,134.654,pop
Passionfruit - Acoustic,0.715,0.308,8.0,-8.254,0.0,0.0274,0.829,3.79e-05,0.0935,0.259,96.936,pop
Congratulations - Acoustic,0.568,0.339,3.0,-10.731,1.0,0.0347,0.868,0.0,0.127,0.503,102.8,pop
Chained To The Rhythm,0.365,0.391,0.0,-8.404,0.0,0.0354,0.725,0.0,0.141,0.333,179.275,pop
Symphony,0.339,0.39,5.0,-6.644,1.0,0.0377,0.866,0.0,0.134,0.23,165.671,pop
Can't Stop the Feeling / This Is What You Came For,0.611,0.496,0.0,-5.639,1.0,0.0327,0.56,0.0,0.0884,0.491,113.94,pop
Good Life - Acoustic Version,0.497,0.504,1.0,-5.127,1.0,0.108,0.849,0.0,0.16,0.519,78.288,pop
Despacito,0.686,0.475,4.0,-5.572,1.0,0.0748,0.619,0.0,0.501,0.742,86.353,pop
Malibu - Acoustic,0.725,0.161,4.0,-12.642,1.0,0.0391,0.95,4.85e-05,0.112,0.0893,112.054,pop
Location,0.45,0.316,2.0,-9.231,1.0,0.0331,0.9,0.0,0.114,0.32,105.525,pop
Bad Liar - Acoustic,0.648,0.342,11.0,-8.296,1.0,0.0296,0.934,0.0,0.12,0.499,105.987,pop
Castle on the Hill - Acoustic,0.689,0.239,2.0,-8.686,1.0,0.0272,0.898,0.0,0.131,0.288,106.258,pop
Ain't Nobody (Loves Me Better) - Acoustic,0.422,0.243,2.0,-8.493,0.0,0.0346,0.848,0.0,0.111,0.254,92.831,pop
Mask Off - Acoustic Version,0.64,0.454,1.0,-7.696,1.0,0.0425,0.799,5.14e-06,0.164,0.208,139.885,pop
